"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"234211","chr19",8025,17264984,17265484,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"234247","chr19",8061,17327069,17327569,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"234248","chr19",8062,17327903,17328403,-1,0.0359127325850936,-0.0260521042084168
"234438","chr19",8252,17718691,17719191,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"234609","chr19",8423,18007867,18008367,-0.634715535918256,0.0359127325850936,-0.0420841683366733
"234649","chr19",8463,18058828,18059328,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"234820","chr19",8634,18284630,18285130,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"234840","chr19",8654,18303909,18304409,1.8073549220576,0.0359127325850936,0.0100200400801603
"234914","chr19",8728,18414607,18415107,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"236426","chr19",10240,29606477,29606977,-1.15200309344505,0.0359127325850936,-0.0220440881763527
"236447","chr19",10261,29664536,29665036,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"236457","chr19",10271,29673444,29673944,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"236489","chr19",10303,29804379,29804879,1.8073549220576,0.0359127325850936,0.0100200400801603
"236808","chr19",10622,32581316,32581816,-0.736965594166206,0.0359127325850936,-0.0360721442885772
"236891","chr19",10705,33063228,33063728,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"237083","chr19",10897,33797065,33797565,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"237236","chr19",11050,34404745,34405245,-1.15200309344505,0.0359127325850936,-0.0220440881763527
"237367","chr19",11181,35039806,35040306,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"237381","chr19",11195,35083621,35084121,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"237511","chr19",11325,35295155,35295655,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"237664","chr19",11478,35644285,35644785,-0.509674373416919,0.0359127325850936,-0.0501002004008016
"237798","chr19",11612,35896949,35897449,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"237807","chr19",11621,35904649,35905149,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"237910","chr19",11724,36127665,36128165,-0.634715535918256,0.0359127325850936,-0.0420841683366733
"238061","chr19",11875,36973914,36974414,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"238367","chr19",12181,38373740,38374240,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"238876","chr19",12690,39445286,39445786,-0.470629825242161,0.0359127325850936,-0.0541082164328657
"239018","chr19",12832,39936973,39937473,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"239200","chr19",13014,40425765,40426265,-0.432959407276106,0.0359127325850936,-0.0561122244488978
"239302","chr19",13116,40613084,40613584,-1,0.0359127325850936,-0.0260521042084168
"239842","chr19",13656,41917913,41918413,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"239852","chr19",13666,41926501,41927001,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"239870","chr19",13684,41944773,41945273,-1,0.0359127325850936,-0.0260521042084168
"239942","chr19",13756,42090979,42091479,1.8073549220576,0.0359127325850936,0.0100200400801603
"240004","chr19",13818,42203550,42204050,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"240033","chr19",13847,42250868,42251368,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"240070","chr19",13884,42288358,42288858,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"240498","chr19",14312,44003687,44004187,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"240824","chr19",14638,45087511,45088011,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"241011","chr19",14825,45464832,45465332,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"241013","chr19",14827,45466263,45466763,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"241060","chr19",14874,45508402,45508902,-1.15200309344505,0.0359127325850936,-0.0220440881763527
"241108","chr19",14922,45598260,45598760,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"241155","chr19",14969,45681929,45682429,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"241281","chr19",15095,45882688,45883188,1.8073549220576,0.0359127325850936,0.0100200400801603
"241499","chr19",15313,46649256,46649756,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"241657","chr19",15471,46954697,46955197,1.8073549220576,0.0359127325850936,0.0100200400801603
"241685","chr19",15499,47020440,47020940,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"242089","chr19",15903,47765816,47766316,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"242422","chr19",16236,48646434,48646934,-0.667424660913129,0.0359127325850936,-0.0400801603206413
"242450","chr19",16264,48712968,48713468,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"242508","chr19",16322,48811616,48812116,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"242599","chr19",16413,48964290,48964790,2.8073549220576,0.0359127325850936,0.0120240480961924
"242663","chr19",16477,49085005,49085505,-0.437686238224044,0.0359127325850936,-0.0561122244488978
"242675","chr19",16489,49103590,49104090,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"242701","chr19",16515,49148622,49149122,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"242804","chr19",16618,49415061,49415561,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"242816","chr19",16630,49430687,49431187,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"242871","chr19",16685,49491115,49491615,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"243074","chr19",16888,49816639,49817139,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"243095","chr19",16909,49848158,49848658,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"243477","chr19",17291,50909319,50909819,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"243643","chr19",17457,51408693,51409193,2.8073549220576,0.0359127325850936,0.0120240480961924
"243955","chr19",17769,52527871,52528371,-1.15200309344505,0.0359127325850936,-0.0220440881763527
"243983","chr19",17797,52638149,52638649,-0.596103058326357,0.0359127325850936,-0.0440881763527054
"244184","chr19",17998,53559486,53559986,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"245153","chr19",18967,55648627,55649127,1.8073549220576,0.0359127325850936,0.0100200400801603
"246876","chr2",1076,6999056,6999556,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"247832","chr2",2032,9841489,9841989,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"248266","chr2",2466,10745462,10745962,-0.667424660913129,0.0359127325850936,-0.0400801603206413
"248472","chr2",2672,11466497,11466997,1.8073549220576,0.0359127325850936,0.0100200400801603
"248597","chr2",2797,11833512,11834012,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"249056","chr2",3256,15141479,15141979,1.8073549220576,0.0359127325850936,0.0100200400801603
"249158","chr2",3358,15732192,15732692,1.8073549220576,0.0359127325850936,0.0100200400801603
"249615","chr2",3815,18855476,18855976,2.8073549220576,0.0359127325850936,0.0120240480961924
"249618","chr2",3818,18903690,18904190,2.8073549220576,0.0359127325850936,0.0120240480961924
"249671","chr2",3871,19350709,19351209,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"249673","chr2",3873,19352647,19353147,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"249676","chr2",3876,19355942,19356442,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"250284","chr2",4484,23403864,23404364,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"250296","chr2",4496,23453024,23453524,1.8073549220576,0.0359127325850936,0.0100200400801603
"250587","chr2",4787,24361591,24362091,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"250887","chr2",5087,25216439,25216939,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"250936","chr2",5136,25295099,25295599,-0.951090399519053,0.0359127325850936,-0.0280561122244489
"251070","chr2",5270,25582303,25582803,1.8073549220576,0.0359127325850936,0.0100200400801603
"251160","chr2",5360,25878910,25879410,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"251291","chr2",5491,26246928,26247428,1.8073549220576,0.0359127325850936,0.0100200400801603
"251580","chr2",5780,27118154,27118654,1.8073549220576,0.0359127325850936,0.0100200400801603
"251641","chr2",5841,27234964,27235464,2.8073549220576,0.0359127325850936,0.0120240480961924
"251859","chr2",6059,27715373,27715873,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"252612","chr2",6812,30164469,30164969,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"252675","chr2",6875,30261552,30262052,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"252969","chr2",7169,31253311,31253811,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"253975","chr2",8175,37322503,37323003,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"253986","chr2",8186,37343521,37344021,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"254375","chr2",8575,38498041,38498541,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"254509","chr2",8709,38754473,38754973,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"254695","chr2",8895,39474335,39474835,2.8073549220576,0.0359127325850936,0.0120240480961924
"255612","chr2",9812,43175852,43176352,1.8073549220576,0.0359127325850936,0.0100200400801603
"255941","chr2",10141,44214887,44215387,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"256064","chr2",10264,44804335,44804835,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"256556","chr2",10756,46493423,46493923,1.8073549220576,0.0359127325850936,0.0100200400801603
"256588","chr2",10788,46544491,46544991,1.8073549220576,0.0359127325850936,0.0100200400801603
"256728","chr2",10928,46942807,46943307,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"256822","chr2",11022,47083810,47084310,1.8073549220576,0.0359127325850936,0.0100200400801603
"258512","chr2",12712,57908791,57909291,1,0.0359127325850936,0.0260521042084168
"258830","chr2",13030,60411818,60412318,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"259137","chr2",13337,61125103,61125603,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"259815","chr2",14015,64122080,64122580,2.8073549220576,0.0359127325850936,0.0120240480961924
"260146","chr2",14346,64916354,64916854,1.8073549220576,0.0359127325850936,0.0100200400801603
"260236","chr2",14436,65081166,65081666,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"261095","chr2",15295,69305694,69306194,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"261135","chr2",15335,69439401,69439901,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"261169","chr2",15369,69535965,69536465,1.8073549220576,0.0359127325850936,0.0100200400801603
"261305","chr2",15505,69824808,69825308,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"261468","chr2",15668,70134119,70134619,1.8073549220576,0.0359127325850936,0.0100200400801603
"261678","chr2",15878,70861767,70862267,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"262448","chr2",16648,74029452,74029952,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"264272","chr2",18472,85998524,85999024,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"264370","chr2",18570,86200141,86200641,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"264504","chr2",18704,86622222,86622722,1.8073549220576,0.0359127325850936,0.0100200400801603
"265108","chr2",19308,96145252,96145752,-0.667424660913129,0.0359127325850936,-0.0400801603206413
"265377","chr2",19577,96638111,96638611,-0.564784618783526,0.0359127325850936,-0.0460921843687375
"265432","chr2",19632,96763308,96763808,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"266540","chr2",20740,100594842,100595342,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"266921","chr2",21121,101704112,101704612,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"266926","chr2",21126,101709947,101710447,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"267244","chr2",21444,102509678,102510178,1.8073549220576,0.0359127325850936,0.0100200400801603
"267523","chr2",21723,104923580,104924080,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"267789","chr2",21989,105827710,105828210,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"268243","chr2",22443,108719238,108719738,-0.564784618783526,0.0359127325850936,-0.0460921843687375
"268421","chr2",22621,109331765,109332265,2.8073549220576,0.0359127325850936,0.0120240480961924
"268602","chr2",22802,110858868,110859368,1.8073549220576,0.0359127325850936,0.0100200400801603
"269249","chr2",23449,113158273,113158773,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"270650","chr2",24850,121974965,121975465,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"271182","chr2",25382,127109116,127109616,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"271362","chr2",25562,127619702,127620202,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"271374","chr2",25574,127635198,127635698,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"271652","chr2",25852,128371622,128372122,1.8073549220576,0.0359127325850936,0.0100200400801603
"271915","chr2",26115,129936289,129936789,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"272620","chr2",26820,134586401,134586901,1.8073549220576,0.0359127325850936,0.0100200400801603
"273077","chr2",27277,136246159,136246659,-1.15200309344505,0.0359127325850936,-0.0220440881763527
"273654","chr2",27854,142878289,142878789,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"275178","chr2",29378,151288040,151288540,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"275289","chr2",29489,151765533,151766033,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"275933","chr2",30133,156527213,156527713,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"276041","chr2",30241,157410996,157411496,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"276092","chr2",30292,157473013,157473513,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"276464","chr2",30664,159614840,159615340,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"276714","chr2",30914,160492520,160493020,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"277074","chr2",31274,162317467,162317967,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"277334","chr2",31534,164955131,164955631,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"277447","chr2",31647,165777496,165777996,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"278125","chr2",32325,169694226,169694726,-0.509674373416919,0.0359127325850936,-0.0501002004008016
"278138","chr2",32338,169732715,169733215,2.8073549220576,0.0359127325850936,0.0120240480961924
"278345","chr2",32545,170922651,170923151,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"278430","chr2",32630,171210700,171211200,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"278461","chr2",32661,171330442,171330942,1.8073549220576,0.0359127325850936,0.0100200400801603
"279850","chr2",34050,177263679,177264179,-0.634715535918256,0.0359127325850936,-0.0420841683366733
"280033","chr2",34233,178280214,178280714,1.8073549220576,0.0359127325850936,0.0100200400801603
"280560","chr2",34760,181419361,181419861,-1,0.0359127325850936,-0.0260521042084168
"280780","chr2",34980,182718420,182718920,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"281944","chr2",36144,191686602,191687102,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"282519","chr2",36719,196183140,196183640,1.8073549220576,0.0359127325850936,0.0100200400801603
"282572","chr2",36772,196260423,196260923,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"283209","chr2",37409,199456066,199456566,-2.8073549220576,0.0359127325850936,-0.0120240480961924
"283210","chr2",37410,199457242,199457742,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"283732","chr2",37932,201441480,201441980,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"283942","chr2",38142,202374872,202375372,-1.8073549220576,0.0359127325850936,-0.0100200400801603
"284055","chr2",38255,202821608,202822108,-2.8073549220576,0.0359127325850936,-0.0120240480961924
